diff_window_id,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
49,0.022583,-0.026245,-0.000252075,0.101807,-0.137207,-0.00259766,0.17041,-0.110596,0.00958679,3.1738280000000003,-3.54004,-0.0076293999999999,6.591799,-3.78418,-0.0198365,4.516603,-3.66211,-0.120239295,riding
50,0.017456,-0.020996,-0.000540745,0.0841059999999999,-0.1013179999999999,-0.001921385,0.144287,-0.110596,-0.0035492049999999,2.929689,-3.356934,-0.0454711949999999,6.591799,-3.41797,0.2249146249999999,3.173829,-3.66211,0.1525878749999999,riding
51,0.017456,-0.015869,0.000867315,0.0838619999999999,-0.0761719999999999,0.0037817149999999,0.15332,-0.174926,0.00215821,2.868653,-2.563476,0.015869145,2.868653,-5.798341,-0.0881957749999999,3.173829,-3.66211,-0.07720953,riding
52,0.015869,-0.015869,-0.000893545,0.080078,-0.0761719999999999,-0.0049120949999999,0.15332,-0.174926,3.296500000000081e-05,2.868653,-3.479004,0.000915515,3.845216,-5.798341,0.1187133899999999,3.234864,-3.66211,0.0338744949999999,riding
53,0.015869,-0.015869,-0.0002014149999999,0.080078,-0.0761719999999999,0.0007043549999999,0.15332,-0.174926,-0.00774171,2.868653,-3.479004,0.031738275,3.845216,-5.798341,-0.0415038749999999,3.234864,-2.990723,0.0680542049999999,riding
54,0.015869,-0.019287,0.000502915,0.080078,-0.0997309999999999,0.003347765,0.15332,-0.174926,-0.00411499,2.868653,-3.479004,0.063781745,3.845216,-5.798341,-0.0051880299999999,3.234864,-2.990723,-0.213928235,riding
55,0.019776,-0.019287,0.0002478049999999,0.112671,-0.0997309999999999,0.00272339,0.109741,-0.133911,-0.0070141499999999,2.868652,-3.479004,-0.0857544049999999,3.845216,-2.9296870000000004,0.19073484,3.234864,-2.990724,0.19378668,riding
56,0.019776,-0.019287,0.0005792199999999,0.112671,-0.0997309999999999,0.0031365999999999,0.109741,-0.113769,-0.0033618199999999,2.868652,-2.563476,-0.0527954,2.563477,-3.66211,-0.15106204,2.746583,-3.845215000000001,0.0579834549999999,riding
57,0.019776,-0.0197749999999999,0.0004650999999999,0.112671,-0.109741,0.0016064349999999,0.109741,-0.113769,-0.0001989599999999,3.173829,-2.807618,0.03387451,2.563477,-3.66211,-0.096435545,2.746583,-4.333496,-0.2124022799999999,riding
58,0.0209959999999999,-0.0230719999999999,-0.000679325,0.119141,-0.127319,-0.003880615,0.082885,-0.091308,0.00204162,3.356935,-2.929688,0.0869751,2.2583010000000003,-3.66211,-0.198974585,3.967285,-4.760743,-0.089111335,riding
59,0.0209959999999999,-0.0230719999999999,-0.00113037,0.119141,-0.127319,-0.0067138449999999,0.082885,-0.132691,0.005640215,3.356935,-2.929688,0.038146985,2.13623,-3.66211,0.0247192499999999,3.967285,-4.760743,-0.14709475,riding
60,0.0209959999999999,-0.0230719999999999,-0.0010204949999999,0.119141,-0.127319,-0.004605705,0.073609,-0.132691,-0.000375975,3.356935,-2.929688,0.0442504849999999,2.13623,-1.647949,0.0109863649999999,3.967285,-4.760743,-0.0143432949999999,riding
